newsdate,twcount,title,href
2014-10-27 00:00:00,9,Globe backs Baker over Coakley for Mass. Gov.,http://theplazz.com/2014/10/2861212/
2014-10-26 00:00:00,7,"Iraqi, Kurdish forces claim gains against ISIL",http://theplazz.com/2014/10/2859864/
2014-10-26 00:00:00,14,CBC radio host fired for sexual violence,http://theplazz.com/2014/10/2860333/
2014-10-26 00:00:00,14,"Polls show GOP edge, but room for surprises",http://theplazz.com/2014/10/2858981/
2014-10-26 00:00:00,32,"White House pressures NJ, NY to end quarantine",http://theplazz.com/2014/10/2859561/
2014-10-26 00:00:00,9,Lions-Falcons London game sets NFL record,http://theplazz.com/2014/10/2858798/
2014-10-26 00:00:00,9,"Landmark elections in Ukraine, Tunisia",http://theplazz.com/2014/10/2858464/
2014-10-26 00:00:00,8,Jim Carrey lets the laughs roll on ‘SNL’,http://theplazz.com/2014/10/2858363/
2014-10-26 00:00:00,18,Nurse in quarantine criticizes Ebola policy,http://theplazz.com/2014/10/2858355/
2014-10-26 00:00:00,8,"ECB stress test fails 25 banks, says Italy at risk",http://theplazz.com/2014/10/2858531/
2014-10-26 00:00:00,38,Tweeps contemplate Halloween costumes,http://theplazz.com/2014/10/2845059/
2014-10-26 00:00:00,3,Putin: US stokes conflict with ‘unilateral diktat’,http://theplazz.com/2014/10/2857645/
2014-10-26 00:00:00,16,World Series whiplash: Giants stomp Royals,http://theplazz.com/2014/10/2857499/
2014-10-25 00:00:00,10,"At Wis. rally, Ryan blasts ‘Obamacare for banks’",http://theplazz.com/2014/10/2857633/
2014-10-25 00:00:00,6,Europe prepares to ‘fall back’ on Sunday,http://theplazz.com/2014/10/2856397/
2014-10-25 00:00:00,15,GamerGate: The little culture war that could,http://theplazz.com/2014/10/2856212/
2014-10-25 00:00:00,13,Cream bassist Jack Bruce takes his final bow,http://theplazz.com/2014/10/2856501/
2014-10-25 00:00:00,34,"NY, NJ enact mandatory Ebola quarantine policy",http://theplazz.com/2014/10/2854851/
2014-10-25 00:00:00,13,Obama embraces newly recovered Ebola nurse,http://theplazz.com/2014/10/2853627/
2014-10-25 00:00:00,9,"For blogger Kevin Drum, cancer a new news beat",http://theplazz.com/2014/10/2855346/
2014-10-25 00:00:00,101,Weekend@ThePlazz: Random Brilliance,http://theplazz.com/2014/10/2833453/
2014-10-24 00:00:00,6,Alaska’s Begich gains US Sen. race lead — maybe,http://theplazz.com/2014/10/2855110/
2014-10-24 00:00:00,7,"Relax, Twitter: Perdue signed an insulin pump",http://theplazz.com/2014/10/2854797/
2014-10-24 00:00:00,7,Reihan Salam tweets new exec editor job,http://theplazz.com/2014/10/2854570/
2014-10-24 00:00:00,27,Condolences tweeted after school shooting,http://theplazz.com/2014/10/2854267/
2014-10-24 00:00:00,13,‘Here Comes’ the end: Say bye bye to Boo Boo,http://theplazz.com/2014/10/2853955/
2014-10-24 00:00:00,7,Brand ‘open-minded’ about 9/11 conspiracies,http://theplazz.com/2014/10/2852630/
2014-10-24 00:00:00,6,"Nurse Nina Pham tests Ebola free, release set",http://theplazz.com/2014/10/2853271/
2014-10-24 00:00:00,13,Britain’s queen sends first-ever tweet,http://theplazz.com/2014/10/2852688/
2014-10-24 00:00:00,12,Do aid workers deserve a hat tip or the finger?,http://theplazz.com/2014/10/2853252/
2014-10-24 00:00:00,7,Political strategist Frank Mankiewicz dies at 90,http://theplazz.com/2014/10/2852687/
2014-10-24 00:00:00,9,Police kill hatchet-wielding attacker,http://theplazz.com/2014/10/2851655/
2014-10-24 00:00:00,37,New Yorkers not afraid of bowling balls,http://theplazz.com/2014/10/2852427/
2014-10-24 00:00:00,58,"De Blasio, Cuomo on Ebola case: Don’t panic",http://theplazz.com/2014/10/2851691/
2014-10-23 00:00:00,51,NYC doctor tests positive for Ebola at Bellevue,http://theplazz.com/2014/10/2851089/
2014-10-23 00:00:00,8,"In tight race, Ernst snubs Des Moines Register",http://theplazz.com/2014/10/2849549/
2014-10-23 00:00:00,7,Big miss on Amazon’s 3rd quarter earnings,http://theplazz.com/2014/10/2850032/
2014-10-23 00:00:00,8,Solar eyeful: Partial eclipse before sunset,http://theplazz.com/2014/10/2850141/
2014-10-23 00:00:00,9,Can early voting decide Capitol Hill control?,http://theplazz.com/2014/10/2847787/
2014-10-23 00:00:00,8,Militants earn millions in black market oil sales,http://theplazz.com/2014/10/2848484/
2013-07-24 00:00:00,86,Obama delivers lengthy ‘big speech’ on economy,http://theplazz.com/2013/07/937656/
2013-07-24 00:00:00,20,Snowden free to leave Russian airport,http://theplazz.com/2013/07/937843/
2013-07-24 00:00:00,13,Filner’s communications director speaks up,http://theplazz.com/2013/07/929370/
2013-07-24 00:00:00,10,Egyptian military chief: ‘fill the public squares’,http://theplazz.com/2013/07/937588/
2013-07-24 00:00:00,13,Minimum wage not raised in four years,http://theplazz.com/2013/07/938786/
2013-07-24 00:00:00,20,"Google unveils new Nexus 7, Chromecast",http://theplazz.com/2013/07/939493/
2013-07-24 00:00:00,63,Cheers to His Royal Highness Prince George,http://theplazz.com/2013/07/939946/
2013-07-24 00:00:00,40,Weiner ignores pleas to pull out of mayoral race,http://theplazz.com/2013/07/940442/
2013-07-24 00:00:00,9,Kennedy nominated as ambassador to Japan,http://theplazz.com/2013/07/940989/
2013-07-24 00:00:00,20,President Bush goes bald in act of solidarity,http://theplazz.com/2013/07/941298/
2013-07-24 00:00:00,35,Amendment to curb NSA spying defeated,http://theplazz.com/2013/07/941681/
2013-07-24 00:00:00,15,Senate approves deal for lower student loan rates,http://theplazz.com/2013/07/942135/
2013-07-25 00:00:00,12,Train derailment kills at least 78 in Spain,http://theplazz.com/2013/07/943349/
2013-07-25 00:00:00,11,SAC indicted on charges of insider trading,http://theplazz.com/2013/07/944005/
2013-07-25 00:00:00,26,GOP scrambles to unravel Obamacare,http://theplazz.com/2013/07/944460/
2013-07-25 00:00:00,12,Abortion battle being fought state-by-state,http://theplazz.com/2013/07/943876/
2013-07-25 00:00:00,67,Weiner exposed in sexting saga’s latest twist,http://theplazz.com/2013/07/944622/
2013-07-25 00:00:00,29,Rep. Steve King incites ridicule on Twitter,http://theplazz.com/2013/07/945562/
2013-07-25 00:00:00,15,"NC relaxes gun laws, restricts voting rights",http://theplazz.com/2013/07/945027/
2013-07-25 00:00:00,13,Prosecution argues Manning is an egoist,http://theplazz.com/2013/07/944031/
2013-07-26 00:00:00,12,"With Paul numbers up, Christie takes aim",http://theplazz.com/2013/07/947053/
2013-07-26 00:00:00,9,San Diego Democrats urge Filner to quit,http://theplazz.com/2013/07/947795/
2013-07-26 00:00:00,10,Yankees may sideline A-Rod all season,http://theplazz.com/2013/07/947802/
2013-07-26 00:00:00,15,Vandals splatter Lincoln Memorial with paint,http://theplazz.com/2013/07/948347/
2013-07-26 00:00:00,19,No death penalty in two very different cases,http://theplazz.com/2013/07/949447/
2013-07-26 00:00:00,9,Could Trump be a contender in 2016?,http://theplazz.com/2013/07/950117/
2013-07-26 00:00:00,55,"Mayor Filner talks therapy, not resignation",http://theplazz.com/2013/07/950354/
2013-07-26 00:00:00,32,Media unrelenting in mockery of Weiner,http://theplazz.com/2013/07/951255/
2013-07-27 00:00:00,11,Jackman all claws and heart in ‘The Wolverine’,http://theplazz.com/2013/07/952131/
2013-07-27 00:00:00,51,More than 100 Morsi supporters killed,http://theplazz.com/2013/07/948759/
2013-07-27 00:00:00,126,Weekend@The Plazz: Random Brilliance,http://theplazz.com/2013/07/922504/
2013-07-27 00:00:00,12,60th anniversary of end of Korean War observed,http://theplazz.com/2013/07/953113/
2013-07-27 00:00:00,12,Pioneer and activist Lindy Boggs dead at 97,http://theplazz.com/2013/07/953280/
2013-07-27 00:00:00,16,Pope urges youth to ‘shake up’ Church,http://theplazz.com/2013/07/952924/
2013-07-27 00:00:00,11,"Influential songwriter, singer JJ Cale dies at 74",http://theplazz.com/2013/07/953901/
2013-07-27 00:00:00,7,"1,200 inmates escape prison near Benghazi",http://theplazz.com/2013/07/953899/
2013-07-28 00:00:00,8,Radio DJ Kidd Kraddick dies at charity event,http://theplazz.com/2013/07/955694/
2013-07-28 00:00:00,8,‘Meet the Press’ producer leaves show,http://theplazz.com/2013/07/955894/
2013-07-29 00:00:00,12,‘Fruitvale Station’ cracks box-office top 10,http://theplazz.com/2013/07/957349/
2013-07-29 00:00:00,49,Pope says he wouldn’t judge gay priests,http://theplazz.com/2013/07/958175/
2013-07-29 00:00:00,13,Trolls spawn idea for ‘report abuse’ button,http://theplazz.com/2013/07/957905/
2013-07-29 00:00:00,11,Cumulus dropping top conservative radio hosts,http://theplazz.com/2013/07/957339/
2013-07-29 00:00:00,13,Kerry names Indyk for Israeli-Palestinian talks,http://theplazz.com/2013/07/957354/
2013-07-29 00:00:00,15,Hillary Clinton and Barack Obama do lunch,http://theplazz.com/2013/07/959139/
2013-07-29 00:00:00,6,Carter visiting North Korea on ‘personal trip’,http://theplazz.com/2013/07/959543/
2013-07-29 00:00:00,20,Fox interview sends ‘Jesus’ to best-seller list,http://theplazz.com/2013/07/959713/
2013-07-29 00:00:00,10,Woman arrested for defacing landmarks,http://theplazz.com/2013/07/959989/
2013-07-29 00:00:00,25,Survey: Obama to pick first female Fed chair,http://theplazz.com/2013/07/959977/
2013-07-29 00:00:00,27,Anthony Weiner sags in polls post-scandal,http://theplazz.com/2013/07/960227/
2013-07-29 00:00:00,21,"Networks plan Hillary Clinton film, biopic",http://theplazz.com/2013/07/953886/
2013-07-30 00:00:00,8,WH attempts to grow support for CIR,http://theplazz.com/2013/07/958792/
2013-07-30 00:00:00,14,Time Warner threatens CBS shutdown,http://theplazz.com/2013/07/962041/
2013-07-30 00:00:00,32,Obama offers ‘grand bargain’ on tax cuts,http://theplazz.com/2013/07/962908/
2013-07-30 00:00:00,57,Manning acquitted of ‘aiding the enemy’,http://theplazz.com/2013/07/962847/
2013-07-30 00:00:00,7,Oldest former Senator dead at 98,http://theplazz.com/2013/07/963734/
2013-07-30 00:00:00,13,"Palestine, Israel begin new peace talks",http://theplazz.com/2013/07/963929/
2013-07-30 00:00:00,30,Weiner revelations impact three women,http://theplazz.com/2013/07/962848/
2013-07-30 00:00:00,16,"RIP, Oscar-nominated actress Eileen Brennan",http://theplazz.com/2013/07/964475/
2013-07-30 00:00:00,22,MLB threatens permanent A-Rod ban,http://theplazz.com/2013/07/964807/
2013-07-30 00:00:00,21,GOP split over defunding Obamacare,http://theplazz.com/2013/07/964862/
2013-07-30 00:00:00,9,Snowden’s father: ‘He loves his country’,http://theplazz.com/2013/07/964922/
2013-07-30 00:00:00,18,Paul calls Christie the ‘king of bacon’,http://theplazz.com/2013/07/965600/
2013-07-30 00:00:00,83,Weiner campaign keeps on giving,http://theplazz.com/2013/07/965954/
2013-07-31 00:00:00,16,Economic data sends mixed signals to market,http://theplazz.com/2013/07/967656/
2013-07-31 00:00:00,30,Obama says Summers unfairly criticized,http://theplazz.com/2013/07/968576/
2013-07-31 00:00:00,15,FOMC: No ‘tapering’ of monthly $85B QE,http://theplazz.com/2013/07/969198/
2013-07-31 00:00:00,14,Senate confirms Jones as ATF director,http://theplazz.com/2013/07/969869/
2013-07-31 00:00:00,5,Obama naming Raskin for Treasury deputy,http://theplazz.com/2013/07/970146/
2013-07-31 00:00:00,22,Greenwald’s new NSA bombshell: ‘XKeyscore’,http://theplazz.com/2013/07/970952/
2013-07-31 00:00:00,17,NFL player Cooper self-destructs with n-bomb,http://theplazz.com/2013/07/971446/
2013-08-01 00:00:00,36,"With ‘Orange,’ Netflix is the new HBO",http://theplazz.com/2013/08/972012/
2013-08-01 00:00:00,10,"Minnesota, Rhode Island host first gay weddings",http://theplazz.com/2013/08/971955/
2013-08-01 00:00:00,47,"Snowden leaves airport, enters Russia",http://theplazz.com/2013/08/972406/
2013-08-01 00:00:00,3,Armed Zimmerman stopped by police,http://theplazz.com/2013/08/972407/
2013-08-01 00:00:00,27,Fast-food workers walk off job for higher wages,http://theplazz.com/2013/08/973317/
2013-08-01 00:00:00,27,Ariel Castro: ‘I’m not a monster. I’m just sick’,http://theplazz.com/2013/08/973315/
2013-08-01 00:00:00,22,Woman busted for pressure cooker ‘search’,http://theplazz.com/2013/08/974002/
2013-08-01 00:00:00,20,Lawmakers re-evaluate US-Russia relations,http://theplazz.com/2013/08/974237/
2013-08-01 00:00:00,18,Samantha Power confirmed as UN rep,http://theplazz.com/2013/08/974535/
2013-08-01 00:00:00,19,GOP calls Benghazi response ‘unacceptable’,http://theplazz.com/2013/08/974521/
2013-08-01 00:00:00,10,Goldman Sachs trader found guilty of fraud,http://theplazz.com/2013/08/974849/
2013-08-01 00:00:00,30,Groups boycott Russian vodka over ‘anti-gay’ law,http://theplazz.com/2013/08/975013/
2013-08-01 00:00:00,12,CNN brings ‘Our Nixon’ to television,http://theplazz.com/2013/08/976372/
2013-08-02 00:00:00,15,Did Kerry go off script with Egypt remarks?,http://theplazz.com/2013/08/976855/
2013-08-02 00:00:00,22,July’s jobs report worse than expected,http://theplazz.com/2013/08/977313/
2013-08-02 00:00:00,11,Iranian president-elect’s words lost in translation,http://theplazz.com/2013/08/977736/
2013-08-02 00:00:00,28,"US closes embassies, issues travel alerts",http://theplazz.com/2013/08/978120/
2013-08-02 00:00:00,10,Ellen Degeneres to host the Academy Awards,http://theplazz.com/2013/08/978667/
2013-08-02 00:00:00,8,McConnell faces the fight of his political life,http://theplazz.com/2013/08/978779/
2013-08-02 00:00:00,15,McAuliffe’s GreenTech investigated by SEC,http://theplazz.com/2013/08/978781/
2013-08-02 00:00:00,17,‘Canyons’ trailer released amid scathing reviews,http://theplazz.com/2013/08/978873/
2013-08-02 00:00:00,10,60 troops fired after sexual-assault review,http://theplazz.com/2013/08/979514/
2013-08-03 00:00:00,7,Rangel remarks rankle racial rancor,http://theplazz.com/2013/08/979850/
2013-08-03 00:00:00,103,Weekend@ThePlazz: Random Brilliance,http://theplazz.com/2013/08/954337/
2013-08-03 00:00:00,11,Billionaire Red Sox owner snaps up Globe,http://theplazz.com/2013/08/981634/
2013-08-03 00:00:00,13,Opposition claims fraud behind Mugabe victory,http://theplazz.com/2013/08/982023/
2013-08-03 00:00:00,14,Sequester impacts continue to be debated,http://theplazz.com/2013/08/981460/
2013-08-03 00:00:00,9,"Jay Z connects music, fine art in ‘Picasso Baby’",http://theplazz.com/2013/08/982205/
2013-08-04 00:00:00,9,Newsweek goes from ‘Daily Beast’ to IBT Media,http://theplazz.com/2013/08/982983/
2013-08-04 00:00:00,9,White House news veteran Palmer dies,http://theplazz.com/2013/08/982945/
2013-08-04 00:00:00,27,Twitter responds to abuse as #trolliday held,http://theplazz.com/2013/08/981453/
2013-08-04 00:00:00,22,Obama celebrates 52nd birthday with golf,http://theplazz.com/2013/08/984102/
2013-08-04 00:00:00,40,Peter Capaldi the next doctor on ‘Dr. Who’,http://theplazz.com/2013/08/984523/
2013-08-04 00:00:00,3,Woods wins Bridgestone Invitational,http://theplazz.com/2013/08/985337/
2013-08-05 00:00:00,11,Rouhani takes reins as President of Iran,http://theplazz.com/2013/08/986102/
2013-08-05 00:00:00,12,NFL preseason play kicks off,http://theplazz.com/2013/08/985875/
2013-08-05 00:00:00,9,GOP split on government shutdown,http://theplazz.com/2013/08/986837/
2013-08-05 00:00:00,21,Scientists grill up first test-tube hamburger,http://theplazz.com/2013/08/987128/
2013-08-05 00:00:00,47,MLB suspends A-Rod for 211 games,http://theplazz.com/2013/08/985151/
2013-08-05 00:00:00,13,US extends embassy closures through Aug. 10,http://theplazz.com/2013/08/987369/
2013-08-05 00:00:00,7,Jezebel’s ‘Banker Bro’ email stirs up Twitter,http://theplazz.com/2013/08/987340/
2013-08-05 00:00:00,40,RNC threatens network over Hillary miniseries,http://theplazz.com/2013/08/987570/
2013-08-05 00:00:00,12,Sydney Leathers cashes in with porn flick,http://theplazz.com/2013/08/987957/
2013-08-05 00:00:00,25,‘Shark Week’ ignites feeding frenzy,http://theplazz.com/2013/08/986217/
2013-08-05 00:00:00,119,Amazon founder buys Washington Post,http://theplazz.com/2013/08/989125/
2013-08-05 00:00:00,30,A-Rod emotional at pregame presser,http://theplazz.com/2013/08/989799/
2013-08-06 00:00:00,13,‘Johnny Football’ affair ups NCAA ante,http://theplazz.com/2013/08/990904/
2013-08-06 00:00:00,15,US evacuates embassy staff in Yemen,http://theplazz.com/2013/08/991477/
2013-08-06 00:00:00,11,Japan marks anniversary of US atomic bombing,http://theplazz.com/2013/08/991043/
2013-08-06 00:00:00,10,Bush undergoes heart procedure,http://theplazz.com/2013/08/991852/
2013-08-06 00:00:00,7,Legendary jazz artist George Duke dies,http://theplazz.com/2013/08/991432/
2013-08-06 00:00:00,14,"McCain, Graham join election talks in Egypt",http://theplazz.com/2013/08/992844/
2013-08-06 00:00:00,8,Sen. Davis becomes Dem’s rising Texas star,http://theplazz.com/2013/08/992906/
2013-08-06 00:00:00,20,Obama touts Fannie Freddie ‘reform’,http://theplazz.com/2013/08/993630/
2013-08-07 00:00:00,12,US files charges in Benghazi attack,http://theplazz.com/2013/08/994121/
2013-08-07 00:00:00,17,Al-Qaida call behind embassy closures,http://theplazz.com/2013/08/995955/
2013-08-07 00:00:00,34,Putin meeting canceled amid Snowden tension,http://theplazz.com/2013/08/996287/
2013-08-07 00:00:00,11,Shark in NYC subway car stuns commuters,http://theplazz.com/2013/08/996886/
2013-08-07 00:00:00,6,Spitzer rival charged with selling drugs,http://theplazz.com/2013/08/996967/
2013-08-07 00:00:00,39,Early polls point to wide open GOP field in 2016,http://theplazz.com/2013/08/996825/
2013-08-07 00:00:00,10,CNN boss’ teen son quits Booker’s tech startup,http://theplazz.com/2013/08/998369/
2013-08-07 00:00:00,21,Leno asks Obama the tough questions,http://theplazz.com/2013/08/998391/
2013-08-07 00:00:00,55,Tweeters share their unpopular opinions,http://theplazz.com/2013/08/999193/
2013-08-08 00:00:00,22,Damon packs a sci-fi punch in ‘Elysium’,http://theplazz.com/2013/08/998340/
2013-08-08 00:00:00,41,Dawkins needles Muslims on Eid holiday,http://theplazz.com/2013/08/995733/
2013-08-08 00:00:00,19,Beyonce debuts new look on Instagram,http://theplazz.com/2013/08/1000116/
2013-08-08 00:00:00,27,RNC defends threat over planned Hillary specials,http://theplazz.com/2013/08/1000352/
2013-08-08 00:00:00,8,Slate drops term ‘Redskins’ for NFL team,http://theplazz.com/2013/08/1001272/
2013-08-08 00:00:00,11,The New York Times is not for sale,http://theplazz.com/2013/08/999240/
2013-08-08 00:00:00,7,40th anniversary of Nixon resignation,http://theplazz.com/2013/08/1002286/
2013-08-08 00:00:00,18,‘Holding my nose’ while working for McConnell,http://theplazz.com/2013/08/1002155/
2013-08-08 00:00:00,16,Obama’s 2013 Medal of Freedom recipients,http://theplazz.com/2013/08/1002274/
2013-08-08 00:00:00,13,Actress Karen Black dies at 74,http://theplazz.com/2013/08/1003567/
2013-08-09 00:00:00,19,Snowden’s email provider shutters service,http://theplazz.com/2013/08/1003029/
2013-08-09 00:00:00,18,CNN doctor sees the light on medical pot,http://theplazz.com/2013/08/1004387/
2013-08-09 00:00:00,13,Lady Gaga learns to ‘inhabit the moment’,http://theplazz.com/2013/08/1002632/
2013-08-09 00:00:00,14,Drone strikes kill at least 12 in Yemen,http://theplazz.com/2013/08/1004641/
2013-08-09 00:00:00,16,Swiss sales assistant wouldn’t let Oprah shop,http://theplazz.com/2013/08/1003170/
2013-08-09 00:00:00,8,Spitzer and Stringer clash in first debate,http://theplazz.com/2013/08/1005216/
2013-08-09 00:00:00,43,Obama holds rare press conference,http://theplazz.com/2013/08/1004832/
2013-08-09 00:00:00,3,Brother of former Sen. Scott Brown arrested,http://theplazz.com/2013/08/1005807/
2013-08-09 00:00:00,20,Weiner falls to fourth as media has field day,http://theplazz.com/2013/08/1005138/
2013-08-09 00:00:00,49,Obama: US to limit NSA snooping,http://theplazz.com/2013/08/1006462/
2013-08-09 00:00:00,52,‘The Butler’ serves up civil rights drama,http://theplazz.com/2013/08/1005165/
2013-08-09 00:00:00,12,All eyes on A-Rod at Yankee Stadium,http://theplazz.com/2013/08/1008424/
2013-08-10 00:00:00,19,Filner bails on sex rehab earlier than expected,http://theplazz.com/2013/08/1008085/
2013-08-10 00:00:00,97,Weekend@ThePlazz: Random Brilliance,http://theplazz.com/2013/08/982857/
2013-08-10 00:00:00,31,"Dishes, drones, iPads and the ‘Putin slouch’",http://theplazz.com/2013/08/1009184/
2013-08-10 00:00:00,40,Obama says Olympics boycott would be wrong,http://theplazz.com/2013/08/997199/
2013-08-10 00:00:00,5,Chris Brown suffers seizure at LA studio,http://theplazz.com/2013/08/1008129/
2013-08-10 00:00:00,71,AMC’s ‘Breaking Bad’ conclusion begins,http://theplazz.com/2013/08/981944/
2013-08-10 00:00:00,5,Herzog debuts horrors of texting film short,http://theplazz.com/2013/08/1007841/
2013-08-10 00:00:00,14,Legendary singer Eydie Gormé dies in Vegas,http://theplazz.com/2013/08/1011255/
2013-08-11 00:00:00,6,Car bombings kill dozens in Iraq,http://theplazz.com/2013/08/1011269/
2013-08-11 00:00:00,23,Obama’s vacation in MV disrupts town,http://theplazz.com/2013/08/1010841/
2013-08-11 00:00:00,12,Washington Post profiles new owner,http://theplazz.com/2013/08/1012864/
2013-08-11 00:00:00,7,Dufner wins PGA Championship,http://theplazz.com/2013/08/1013498/
2013-08-12 00:00:00,10,‘Newsroom’ & Twitter get meta,http://theplazz.com/2013/08/1014016/
2013-08-12 00:00:00,7,Perseid meteor shower lights up the sky,http://theplazz.com/2013/08/1014024/
2013-08-12 00:00:00,17,Presidential hopefuls get started early in Iowa,http://theplazz.com/2013/08/1015058/
2013-08-12 00:00:00,24,Holder seeks to change criminal justice system,http://theplazz.com/2013/08/1014764/
2013-08-12 00:00:00,7,Possible sale sends Blackberry stocks higher,http://theplazz.com/2013/08/1015557/
2013-08-12 00:00:00,9,Justice catches up to Whitey Bulger at age 83,http://theplazz.com/2013/08/1016357/
2013-08-12 00:00:00,50,Elon Musk reveals detailed Hyperloop plan,http://theplazz.com/2013/08/1017077/
2013-08-12 00:00:00,12,Obama directs Clapper to head snooping probe,http://theplazz.com/2013/08/1017548/
2013-08-12 00:00:00,20,"Gaga, Perry leaks force early single releases",http://theplazz.com/2013/08/1017792/
2013-08-13 00:00:00,5,Sinkhole swallows Disney-area resort,http://theplazz.com/2013/08/1019599/
2013-08-13 00:00:00,3,Calif. signs transgender student rights law,http://theplazz.com/2013/08/1018358/
2013-08-13 00:00:00,34,Booker wins NJ Democratic primary,http://theplazz.com/2013/08/1019812/
2013-08-13 00:00:00,4,CIA’s secret Noam Chomsky file uncovered,http://theplazz.com/2013/08/1019497/
2013-08-13 00:00:00,9,"US Airways, American merger hits turbulence",http://theplazz.com/2013/08/1019972/
2013-08-13 00:00:00,34,"Move over Weiner, here comes Bill de Blasio",http://theplazz.com/2013/08/1020329/
2013-08-13 00:00:00,16,Activist investor Icahn makes use of Twitter,http://theplazz.com/2013/08/1020826/
2013-08-13 00:00:00,30,Hillary talks VRA; Weiner hints at 2016 run,http://theplazz.com/2013/08/1020975/
2013-08-13 00:00:00,3,"George Lucas, 69, has new baby daughter",http://theplazz.com/2013/08/1018478/
2013-08-13 00:00:00,10,AOL chief apologizes for public firing,http://theplazz.com/2013/08/1021941/
2013-08-14 00:00:00,13,‘Bustle’ founder Goldberg touts launch,http://theplazz.com/2013/08/1023104/
2013-08-14 00:00:00,37,Egyptian forces storm protesters’ camps,http://theplazz.com/2013/08/1023352/
2013-08-14 00:00:00,24,Political reporter Jack Germond dies,http://theplazz.com/2013/08/1023985/
2013-08-14 00:00:00,27,Egypt declares state of emergency,http://theplazz.com/2013/08/1024312/
2013-08-14 00:00:00,19,New York Times Web site has ‘internal outage’,http://theplazz.com/2013/08/1025120/
2013-08-14 00:00:00,11,Sky News cameraman Mick Deane killed,http://theplazz.com/2013/08/1025477/
2013-08-14 00:00:00,33,Rodeo clown given life ban for Obama mask,http://theplazz.com/2013/08/1025729/
2013-08-14 00:00:00,12,"Gmail users have no privacy, says Google",http://theplazz.com/2013/08/1025830/
2013-08-14 00:00:00,7,Rapper Lamar blasts hip-hop’s top acts,http://theplazz.com/2013/08/1022881/
2013-08-14 00:00:00,26,US: Status quo with Egypt despite violence,http://theplazz.com/2013/08/1026137/
2013-08-15 00:00:00,40,ACA setbacks fuel Republican opposition,http://theplazz.com/2013/08/1027971/
2013-08-15 00:00:00,40,US cancels joint military exercises with Egypt,http://theplazz.com/2013/08/1029246/
2013-08-15 00:00:00,5,Washington Post hacked by Syrian group,http://theplazz.com/2013/08/1029933/
2013-08-15 00:00:00,17,Russell Simmons says ‘sorry’ for parody video,http://theplazz.com/2013/08/1030398/
2013-08-15 00:00:00,20,Churches burn as more than 600 killed in Egypt,http://theplazz.com/2013/08/1031282/
2013-08-15 00:00:00,40,"Leaked audit reveals 2,776 NSA mistakes",http://theplazz.com/2013/08/1032367/
2013-08-16 00:00:00,5,9/11 DC ‘Million Muslim March’ draws backlash,http://theplazz.com/2013/08/1032984/
2013-08-16 00:00:00,14,A-Rod’s circle names other players in scandal,http://theplazz.com/2013/08/1033722/
2013-08-16 00:00:00,29,Muslim Brotherhood calls for ‘Friday of Rage’,http://theplazz.com/2013/08/1033292/
2013-08-16 00:00:00,29,RNC punishes networks for Hillary movies,http://theplazz.com/2013/08/1033949/
2013-08-17 00:00:00,82,Weekend@ThePlazz: Random Brilliance,http://theplazz.com/2013/08/1010892/
2013-08-17 00:00:00,21,"Egypt in turmoil, sliding closer to civil war",http://theplazz.com/2013/08/1037522/
2013-08-17 00:00:00,19,Critics brutally bash Kutcher’s ‘Jobs’,http://theplazz.com/2013/08/1038798/
2013-08-17 00:00:00,28,Nuanced complexity in Allen’s ‘Blue Jasmine’,http://theplazz.com/2013/08/1038234/
2013-08-17 00:00:00,13,Time reporter advocates drone strike on Assange,http://theplazz.com/2013/08/1038834/
2013-08-18 00:00:00,15,EU to review ties with Egypt,http://theplazz.com/2013/08/1039859/
2013-08-18 00:00:00,49,UK authorities detain Greenwald’s partner,http://theplazz.com/2013/08/1040572/
2013-08-18 00:00:00,39,Sox-Yankees match gets messy when A-Rod hit,http://theplazz.com/2013/08/1041686/
2013-08-19 00:00:00,12,Lohan tells Oprah: ‘addicted to chaos’,http://theplazz.com/2013/08/1042271/
2013-08-19 00:00:00,13,Egypt’s Mubarak to be released from prison,http://theplazz.com/2013/08/1042878/
2013-08-19 00:00:00,38,Cruz proves citizenship amid Princeton stories,http://theplazz.com/2013/08/1043056/
2013-08-19 00:00:00,8,‘Drone strikes’ trending after al-Qaida video,http://theplazz.com/2013/08/1043774/
2013-08-19 00:00:00,10,Amazon outage could cost retailer millions,http://theplazz.com/2013/08/1044842/
2013-08-19 00:00:00,10,Apple to launch a gold iPhone,http://theplazz.com/2013/08/1044273/
2013-08-19 00:00:00,20,Should US cut off all aid to Egypt?,http://theplazz.com/2013/08/1043996/
2013-08-19 00:00:00,24,First Family gets a new addition,http://theplazz.com/2013/08/1046001/
2013-08-19 00:00:00,8,Egyptian military detains Brotherhood leader,http://theplazz.com/2013/08/1046003/
2013-08-20 00:00:00,15,Christie outlaws gay conversion therapy,http://theplazz.com/2013/08/1045723/
2013-08-20 00:00:00,13,Beau Biden under medical testing in TX,http://theplazz.com/2013/08/1046508/
2013-08-20 00:00:00,32,Guardian: UK gov forced us to destroy computers,http://theplazz.com/2013/08/1045503/
2013-08-20 00:00:00,6,Pakistani military leader charged with murder,http://theplazz.com/2013/08/1046938/
2013-08-20 00:00:00,27,‘Get Shorty’ crime novelist Leonard dies,http://theplazz.com/2013/08/1047857/
2013-08-20 00:00:00,29,Al Jazeera America goes live today from USA,http://theplazz.com/2013/08/1048616/
